Distance (km),Loss (dB)
0.054309,0.000000
0.054315,0.000000
0.054320,1.612000
0.054325,4.623000
0.054330,4.958000
0.054335,5.107000
0.054340,5.247000
0.054345,5.107000
0.054350,4.227000
0.054355,4.227000
0.054360,4.434000
0.054366,0.000000
0.054371,0.000000
0.054376,0.000000
0.054381,0.000000
0.054386,0.000000
0.054391,0.000000
0.054396,0.000000
0.054401,0.000000
0.054406,0.000000
0.054411,0.000000
0.054416,0.000000
0.054422,0.000000
0.054427,0.000000
0.054432,0.000000
0.054437,0.000000
0.054442,0.000000
0.054447,0.000000
0.054452,0.000000
0.054457,0.000000
0.054462,0.000000
0.054467,0.000000
0.054472,0.000000
0.054478,0.000000
0.054483,0.000000
0.054488,0.000000
0.054493,0.000000
0.054498,0.000000
0.054503,0.000000
0.054508,0.000000
0.054513,0.000000
0.054518,0.000000
0.054523,0.000000
0.054529,0.000000
0.054534,0.000000
0.054539,0.000000
0.054544,0.000000
0.054549,0.000000
0.054554,0.000000
0.054559,0.000000
0.054564,4.227000
0.054569,5.621000
0.054574,7.182000
0.054579,7.968000
0.054585,8.687000
0.054590,8.974000
0.054595,8.924000
0.054600,8.602000
0.054605,8.044000
0.054610,7.848000
0.054615,8.044000
0.054620,8.258000
0.054625,8.514000
0.054630,8.544000
0.054636,8.769000
0.054641,8.874000
0.054646,9.161000
0.054651,9.605000
0.054656,9.910000
0.054661,10.261000
0.054666,10.454000
0.054671,10.430000
0.054676,10.515000
0.054681,10.479000
0.054686,10.551000
0.054692,10.764000
0.054697,10.869000
0.054702,10.909000
0.054707,10.838000
0.054712,10.743000
0.054717,10.586000
0.054722,10.551000
0.054727,10.609000
0.054732,10.732000
0.054737,10.743000
0.054743,10.775000
0.054748,10.743000
0.054753,10.467000
0.054758,10.327000
0.054763,10.063000
0.054768,10.004000
0.054773,10.314000
0.054778,10.563000
0.054783,10.796000
0.054788,10.817000
0.054793,10.688000
0.054799,10.710000
0.054804,10.621000
0.054809,10.442000
0.054814,10.327000
0.054819,10.063000
0.054824,9.895000
0.054829,9.568000
0.054834,8.874000
0.054839,7.182000
0.054844,0.000000
0.054850,0.000000
0.054855,0.000000
0.054860,0.000000
0.054865,0.000000
0.054870,0.000000
0.054875,0.000000
0.054880,0.000000
0.054885,0.000000
0.054890,0.000000
0.054895,0.000000
0.054900,0.000000
0.054906,0.000000
0.054911,0.000000
0.054916,0.000000
0.054921,0.000000
0.054926,0.000000
0.054931,0.000000
0.054936,0.000000
0.054941,0.000000
0.054946,0.000000
0.054951,0.000000
0.054956,0.000000
0.054962,0.000000
0.054967,0.000000
0.054972,0.000000
0.054977,0.000000
0.054982,0.000000
0.054987,0.000000
0.054992,0.000000
0.054997,0.000000
0.055002,0.000000
0.055007,0.000000
0.055013,0.000000
0.055018,0.000000
0.055023,0.000000
0.055028,0.000000
0.055033,0.000000
0.055038,0.000000
0.055043,0.000000
0.055048,0.000000
0.055053,0.000000
0.055058,0.000000
0.055063,0.000000
0.055069,0.000000
0.055074,0.000000
0.055079,0.000000
0.055084,0.000000
0.055089,0.000000
0.055094,0.000000
0.055099,0.000000
0.055104,0.000000
0.055109,0.000000
0.055114,0.000000
0.055120,0.000000
0.055125,0.000000
0.055130,0.000000
0.055135,0.000000
0.055140,6.217000
0.055145,7.587000
0.055150,8.389000
0.055155,8.974000
0.055160,9.248000
0.055165,9.434000
0.055170,9.374000
0.055176,9.549000
0.055181,9.676000
0.055186,9.763000
0.055191,9.895000
0.055196,9.711000
0.055201,9.641000
0.055206,9.353000
0.055211,9.291000
0.055216,9.414000
0.055221,9.711000
0.055227,10.093000
0.055232,10.442000
0.055237,10.527000
0.055242,10.586000
0.055247,10.574000
0.055252,10.609000
0.055257,10.643000
0.055262,10.598000
0.055267,10.503000
0.055272,10.417000
0.055277,10.247000
0.055283,10.301000
0.055288,10.491000
0.055293,10.539000
0.055298,10.764000
0.055303,10.796000
0.055308,10.754000
0.055313,10.609000
0.055318,10.379000
0.055323,9.926000
0.055328,9.473000
0.055334,8.769000
0.055339,7.889000
0.055344,7.237000
0.055349,5.939000
0.055354,4.623000
0.055359,0.000000
0.055364,0.000000
0.055369,0.000000
0.055374,0.000000
0.055379,0.000000
0.055384,0.000000
0.055390,0.000000
0.055395,0.000000
0.055400,0.000000
0.055405,0.000000
0.055410,0.000000
0.055415,0.000000
0.055420,0.000000
0.055425,0.000000
0.055430,0.000000
0.055435,0.000000
0.055440,0.000000
0.055446,0.000000
0.055451,0.000000
0.055456,0.000000
0.055461,0.000000
0.055466,0.000000
0.055471,0.000000
0.055476,0.000000
0.055481,3.452000
0.055486,5.732000
0.055491,4.623000
0.055497,2.722000
0.055502,2.237000
0.055507,2.237000
0.055512,5.379000
0.055517,5.247000
0.055522,3.742000
0.055527,1.612000
0.055532,0.000000
0.055537,5.247000
0.055542,7.182000
0.055547,8.006000
0.055553,8.189000
0.055558,8.006000
0.055563,7.765000
0.055568,7.068000
0.055573,6.539000
0.055578,0.000000
0.055583,0.000000
0.055588,0.000000
0.055593,0.000000
0.055598,0.000000
0.055604,0.000000
0.055609,0.000000
0.055614,0.000000
0.055619,0.000000
0.055624,0.000000
0.055629,0.000000
0.055634,0.000000
0.055639,0.000000
0.055644,0.000000
0.055649,0.000000
0.055654,0.000000
0.055660,0.000000
0.055665,0.000000
0.055670,0.000000
0.055675,0.000000
0.055680,0.000000
0.055685,0.000000
0.055690,0.000000
0.055695,0.000000
0.055700,0.000000
0.055705,0.000000
0.055711,0.000000
0.055716,0.000000
0.055721,0.000000
0.055726,0.000000
0.055731,0.000000
0.055736,0.000000
0.055741,0.000000
0.055746,0.000000
0.055751,0.000000
0.055756,3.998000
0.055761,3.452000
0.055767,1.612000
0.055772,0.000000
0.055777,0.000000
0.055782,0.000000
0.055787,0.000000
0.055792,0.000000
0.055797,0.000000
0.055802,4.797000
0.055807,4.958000
0.055812,3.998000
0.055817,0.000000
0.055823,0.000000
0.055828,0.000000
0.055833,0.000000
0.055838,0.000000
0.055843,0.000000
0.055848,0.000000
0.055853,0.000000
0.055858,0.000000
0.055863,0.000000
0.055868,2.722000
0.055874,5.838000
0.055879,6.753000
0.055884,7.444000
0.055889,7.541000
0.055894,7.291000
0.055899,6.612000
0.055904,5.838000
0.055909,4.958000
0.055914,0.000000
0.055919,0.000000
0.055924,0.000000
0.055930,0.000000
0.055935,0.000000
0.055940,4.623000
0.055945,6.684000
0.055950,7.678000
0.055955,7.678000
0.055960,7.541000
0.055965,7.126000
0.055970,6.819000
0.055975,6.884000
0.055981,7.008000
0.055986,6.947000
0.055991,6.302000
0.055996,5.838000
0.056001,5.107000
0.056006,3.998000
0.056011,2.237000
0.056016,0.000000
0.056021,0.000000
0.056026,0.000000
0.056031,0.000000
0.056037,0.000000
0.056042,0.000000
0.056047,0.000000
0.056052,0.000000
0.056057,0.000000
0.056062,0.000000
0.056067,0.000000
0.056072,0.000000
0.056077,0.000000
0.056082,0.000000
0.056088,0.000000
0.056093,0.000000
0.056098,2.722000
0.056103,5.621000
0.056108,4.227000
0.056113,0.000000
0.056118,0.000000
0.056123,0.000000
0.056128,0.000000
0.056133,0.000000
0.056138,0.000000
0.056144,0.000000
0.056149,0.000000
0.056154,0.000000
0.056159,0.000000
0.056164,0.000000
0.056169,0.000000
0.056174,0.000000
0.056179,0.000000
0.056184,0.000000
0.056189,0.000000
0.056195,0.000000
0.056200,0.000000
0.056205,0.000000
0.056210,0.000000
0.056215,0.000000
0.056220,0.000000
0.056225,0.000000
0.056230,0.000000
0.056235,0.000000
0.056240,0.000000
0.056245,0.000000
0.056251,0.000000
0.056256,0.000000
0.056261,0.000000
0.056266,0.000000
0.056271,0.000000
0.056276,0.000000
0.056281,0.000000
0.056286,0.000000
0.056291,0.000000
0.056296,0.000000
0.056301,5.379000
0.056307,6.684000
0.056312,7.394000
0.056317,7.848000
0.056322,8.154000
0.056327,8.258000
0.056332,8.514000
0.056337,8.874000
0.056342,8.949000
0.056347,9.333000
0.056352,9.374000
0.056358,9.138000
0.056363,8.899000
0.056368,8.687000
0.056373,8.848000
0.056378,9.227000
0.056383,9.711000
0.056388,9.988000
0.056393,10.193000
0.056398,10.274000
0.056403,10.164000
0.056408,9.973000
0.056414,9.942000
0.056419,9.926000
0.056424,10.122000
0.056429,10.247000
0.056434,10.288000
0.056439,10.467000
0.056444,10.574000
0.056449,10.632000
0.056454,10.609000
0.056459,10.479000
0.056465,10.122000
0.056470,9.694000
0.056475,9.374000
0.056480,8.796000
0.056485,8.769000
0.056490,8.949000
0.056495,9.183000
0.056500,9.454000
0.056505,9.659000
0.056510,9.895000
0.056515,9.895000
0.056521,9.895000
0.056526,9.879000
0.056531,9.813000
0.056536,9.973000
0.056541,9.988000
0.056546,9.926000
0.056551,9.862000
0.056556,9.746000
0.056561,9.641000
0.056566,9.659000
0.056572,9.676000
0.056577,9.549000
0.056582,9.434000
0.056587,9.434000
0.056592,9.205000
0.056597,9.022000
0.056602,8.848000
0.056607,8.602000
0.056612,8.291000
0.056617,7.678000
0.056622,7.008000
0.056628,6.539000
0.056633,5.838000
0.056638,4.797000
0.056643,5.247000
0.056648,2.237000
0.056653,0.000000
0.056658,0.000000
0.056663,0.000000
0.056668,0.000000
0.056673,0.000000
0.056679,0.000000
0.056684,0.000000
0.056689,0.000000
0.056694,0.000000
0.056699,0.000000
0.056704,0.000000
0.056709,0.000000
0.056714,0.000000
0.056719,0.000000
0.056724,0.000000
0.056729,0.000000
0.056735,0.000000
0.056740,0.000000
0.056745,0.000000
0.056750,0.000000
0.056755,0.000000
0.056760,0.000000
0.056765,0.000000
0.056770,0.000000
0.056775,0.000000
0.056780,0.000000
0.056785,0.000000
0.056791,0.000000
0.056796,0.000000
0.056801,0.000000
0.056806,0.000000
0.056811,0.000000
0.056816,0.000000
0.056821,0.000000
0.056826,0.000000
0.056831,0.000000
0.056836,0.000000
0.056842,0.000000
0.056847,0.000000
0.056852,0.000000
0.056857,0.000000
0.056862,0.000000
0.056867,0.000000
0.056872,0.000000
0.056877,0.000000
0.056882,0.000000
0.056887,0.000000
0.056892,0.000000
0.056898,0.000000
0.056903,0.000000
0.056908,0.000000
0.056913,0.000000
0.056918,0.000000
0.056923,0.000000
0.056928,5.732000
0.056933,7.541000
0.056938,8.224000
0.056943,8.452000
0.056949,8.769000
0.056954,8.544000
0.056959,8.687000
0.056964,8.687000
0.056969,8.483000
0.056974,8.796000
0.056979,8.899000
0.056984,9.161000
0.056989,9.492000
0.056994,9.746000
0.056999,9.958000
0.057005,10.107000
0.057010,10.247000
0.057015,10.340000
0.057020,10.598000
0.057025,10.807000
0.057030,11.007000
0.057035,11.045000
0.057040,10.899000
0.057045,10.786000
0.057050,10.527000
0.057056,10.405000
0.057061,10.288000
0.057066,10.107000
0.057071,10.019000
0.057076,9.659000
0.057081,9.312000
0.057086,8.796000
0.057091,8.389000
0.057096,7.587000
0.057101,6.128000
0.057106,0.000000
0.057112,0.000000
0.057117,0.000000
0.057122,0.000000
0.057127,0.000000
0.057132,0.000000
0.057137,0.000000
0.057142,0.000000
0.057147,0.000000
0.057152,0.000000
0.057157,0.000000
0.057162,0.000000
0.057168,0.000000
0.057173,0.000000
0.057178,0.000000
0.057183,0.000000
0.057188,0.000000
0.057193,0.000000
0.057198,0.000000
0.057203,0.000000
0.057208,0.000000
0.057213,0.000000
0.057219,0.000000
0.057224,0.000000
0.057229,0.000000
0.057234,0.000000
0.057239,0.000000
0.057244,0.000000
0.057249,0.000000
0.057254,0.000000
0.057259,0.000000
0.057264,0.000000
0.057269,0.000000
0.057275,0.000000
0.057280,0.000000
0.057285,0.000000
0.057290,0.000000
0.057295,0.000000
0.057300,0.000000
0.057305,0.000000
0.057310,0.000000
0.057315,3.742000
0.057320,5.503000
0.057326,6.947000
0.057331,7.722000
0.057336,8.421000
0.057341,8.742000
0.057346,8.715000
0.057351,8.796000
0.057356,8.822000
0.057361,9.046000
0.057366,8.949000
0.057371,8.848000
0.057376,8.659000
0.057382,8.602000
0.057387,9.069000
0.057392,8.974000
0.057397,9.093000
0.057402,9.138000
0.057407,8.796000
0.057412,9.161000
0.057417,8.974000
0.057422,8.949000
0.057427,8.659000
0.057433,8.258000
0.057438,8.006000
0.057443,7.394000
0.057448,6.753000
0.057453,5.503000
0.057458,0.000000
0.057463,0.000000
0.057468,0.000000
0.057473,0.000000
0.057478,0.000000
0.057483,3.118000
0.057489,4.797000
0.057494,4.623000
0.057499,4.434000
0.057504,3.742000
0.057509,4.797000
0.057514,5.939000
0.057519,7.008000
0.057524,7.722000
0.057529,8.258000
0.057534,8.602000
0.057540,8.715000
0.057545,9.205000
0.057550,9.586000
0.057555,9.813000
0.057560,9.973000
0.057565,9.926000
0.057570,9.780000
0.057575,9.454000
0.057580,9.046000
0.057585,8.715000
0.057590,8.291000
0.057596,8.573000
0.057601,8.822000
0.057606,8.822000
0.057611,8.715000
0.057616,7.678000
0.057621,6.036000
0.057626,4.227000
0.057631,3.118000
0.057636,4.797000
0.057641,6.128000
0.057646,6.463000
0.057652,4.797000
0.057657,0.000000
0.057662,0.000000
0.057667,0.000000
0.057672,0.000000
0.057677,0.000000
0.057682,0.000000
0.057687,0.000000
0.057692,0.000000
0.057697,0.000000
0.057703,0.000000
0.057708,0.000000
0.057713,0.000000
0.057718,0.000000
0.057723,0.000000
0.057728,0.000000
0.057733,0.000000
0.057738,0.000000
0.057743,1.612000
0.057748,3.452000
0.057753,3.998000
0.057759,5.379000
0.057764,6.384000
0.057769,7.541000
0.057774,7.968000
0.057779,8.044000
0.057784,8.154000
0.057789,8.357000
0.057794,9.248000
0.057799,9.895000
0.057804,10.150000
0.057810,10.327000
0.057815,10.093000
0.057820,9.958000
0.057825,9.862000
0.057830,9.988000
0.057835,10.288000
0.057840,10.539000
0.057845,10.666000
0.057850,10.405000
0.057855,10.247000
0.057860,10.034000
0.057866,9.973000
0.057871,9.926000
0.057876,9.586000
0.057881,9.291000
0.057886,8.659000
0.057891,7.968000
0.057896,7.493000
0.057901,5.247000
0.057906,0.000000
0.057911,0.000000
0.057917,0.000000
0.057922,0.000000
0.057927,0.000000
0.057932,0.000000
0.057937,0.000000
0.057942,0.000000
0.057947,0.000000
0.057952,0.000000
0.057957,0.000000
0.057962,0.000000
0.057967,0.000000
0.057973,0.000000
0.057978,0.000000
0.057983,0.000000
0.057988,0.000000
0.057993,0.000000
0.057998,0.000000
0.058003,0.000000
0.058008,0.000000
0.058013,0.000000
0.058018,0.000000
0.058024,0.000000
0.058029,0.000000
0.058034,0.000000
0.058039,0.000000
0.058044,0.000000
0.058049,0.000000
0.058054,0.000000
0.058059,0.000000
0.058064,0.000000
0.058069,0.000000
0.058074,0.000000
0.058080,0.000000
0.058085,0.000000
0.058090,0.000000
0.058095,0.000000
0.058100,0.000000
0.058105,0.000000
0.058110,0.000000
0.058115,0.000000
0.058120,0.000000
0.058125,1.612000
0.058130,0.000000
0.058136,0.000000
0.058141,0.000000
0.058146,0.000000
0.058151,0.000000
0.058156,4.797000
0.058161,6.302000
0.058166,6.384000
0.058171,6.302000
0.058176,5.503000
0.058181,6.684000
0.058187,7.126000
0.058192,7.291000
0.058197,7.587000
0.058202,7.444000
0.058207,7.678000
0.058212,7.848000
0.058217,8.291000
0.058222,8.796000
0.058227,9.138000
0.058232,9.333000
0.058237,9.227000
0.058243,8.848000
0.058248,8.483000
0.058253,8.044000
0.058258,8.189000
0.058263,7.968000
0.058268,8.081000
0.058273,7.889000
0.058278,7.182000
0.058283,6.302000
0.058288,0.000000
0.058294,0.000000
0.058299,0.000000
0.058304,0.000000
0.058309,0.000000
0.058314,0.000000
0.058319,0.000000
0.058324,0.000000
0.058329,0.000000
0.058334,0.000000
0.058339,0.000000
0.058344,0.000000
0.058350,0.000000
0.058355,0.000000
0.058360,0.000000
0.058365,0.000000
0.058370,0.000000
0.058375,0.000000
0.058380,0.000000
0.058385,0.000000
0.058390,0.000000
0.058395,0.000000
0.058401,0.000000
0.058406,0.000000
0.058411,0.000000
0.058416,0.000000
0.058421,0.000000
0.058426,0.000000
0.058431,5.107000
0.058436,5.379000
0.058441,6.302000
0.058446,6.217000
0.058451,5.939000
0.058457,6.128000
0.058462,5.838000
0.058467,5.247000
0.058472,6.128000
0.058477,7.237000
0.058482,7.807000
0.058487,8.325000
0.058492,8.224000
0.058497,7.587000
0.058502,6.947000
0.058507,6.036000
0.058513,5.732000
0.058518,6.302000
0.058523,7.237000
0.058528,7.929000
0.058533,8.389000
0.058538,8.258000
0.058543,7.678000
0.058548,7.182000
0.058553,6.947000
0.058558,7.343000
0.058564,7.722000
0.058569,7.929000
0.058574,7.968000
0.058579,8.483000
0.058584,8.998000
0.058589,9.227000
0.058594,9.623000
0.058599,9.711000
0.058604,9.641000
0.058609,9.659000
0.058614,9.454000
0.058620,9.394000
0.058625,9.568000
0.058630,9.780000
0.058635,10.034000
0.058640,10.392000
0.058645,10.598000
0.058650,10.609000
0.058655,10.454000
0.058660,10.078000
0.058665,9.676000
0.058671,9.473000
0.058676,9.530000
0.058681,9.659000
0.058686,9.729000
0.058691,9.846000
0.058696,9.797000
0.058701,9.780000
0.058706,9.797000
0.058711,9.676000
0.058716,9.605000
0.058721,9.511000
0.058727,9.374000
0.058732,9.138000
0.058737,8.974000
0.058742,8.602000
0.058747,7.541000
0.058752,6.947000
0.058757,5.107000
0.058762,0.000000
0.058767,0.000000
0.058772,0.000000
0.058778,0.000000
0.058783,0.000000
0.058788,0.000000
0.058793,0.000000
0.058798,0.000000
0.058803,0.000000
0.058808,0.000000
0.058813,0.000000
0.058818,0.000000
0.058823,0.000000
0.058828,0.000000
0.058834,0.000000
0.058839,0.000000
0.058844,0.000000
0.058849,0.000000
0.058854,0.000000
0.058859,0.000000
0.058864,0.000000
0.058869,0.000000
0.058874,0.000000
0.058879,0.000000
0.058885,0.000000
0.058890,0.000000
